Date,AAPL,AMZN,BA,DIS,GOOGL,GS,INTC,JNJ,JPM,KO,LLY,META,MRK,MSFT,NFLX,NVDA,PEP,PFE,PG,PYPL,TSLA,UNH,V,WMT,XOM
2022-01-19,-0.02102478693435772,-0.016477101806013472,-0.03524284640405306,-0.01418534355874157,-0.006481664263683018,-0.019977345239089783,-0.020818048422597157,-0.0031115842730201626,-0.015469233181618192,0.0016419182642513075,-0.008175954671554853,0.004526117402755991,-0.0030661383808952003,0.002246629794182109,0.009905964877901408,-0.03227412971362231,0.007185503549562933,-0.010534172838432276,0.03362473841413349,-0.005216129385965829,-0.0338278969185718,0.0033190446182063127,-0.004774925244470762,0.009963316824913582,0.0004105300659065225
2022-01-20,-0.010347190774604664,-0.02963230963415675,-0.013313061384151004,-0.016587819985061314,-0.013388581652255094,0.0022456737568685714,-0.029466463577168867,-0.007984319388512517,-0.008527199070769376,-0.00409835076927445,-0.007835140212474667,-0.009480998688934261,-0.006642808786831433,-0.005703146453953756,-0.014752021746718191,-0.03658198519236888,-0.007248489487145293,0.009525490860374575,0.005399558564666451,-0.0015558695226356445,0.0006227038828787723,0.001037785257558932,-0.0015372224224547981,-0.018896491963398487,0.0021881512174626305
2022-01-21,-0.01276500264463043,-0.05950180896147472,-0.040851579906927005,-0.06936724165530117,-0.02217425048976751,-0.012036928214699039,0.0,-0.002299490444689911,-0.017472703796085454,-0.004938202649827694,-0.0002878416308528253,-0.04229816013341281,-0.009535563522610424,-0.018468388158036086,-0.21790458626053022,-0.03213250806618628,0.0016097605024731898,-0.023311443551974897,0.003827076945063901,-0.0562096007272157,-0.05256606712507206,-0.003952472261912532,-0.039281364975147004,-0.007293769215445778,-0.01501279323339022
2022-01-24,-0.0048642669065612765,0.01332698348311534,-0.006035852211974779,0.0005822974967233385,0.0034715070976876206,-0.001511927792342549,-0.001921758543032781,-0.011524160652241155,-0.0008960887595671485,-0.008106035710373494,-0.01086162730675766,0.01827344920179974,-0.01437866472602134,0.0011489159034991925,-0.02603773201036752,-8.552491612257018e-05,-0.005108515253922197,-0.0236788824734957,-0.008116987291049482,-0.008377076306004483,-0.014726129872195681,0.0023852317262147427,-0.019812700997915877,7.140819375783813e-05,0.008590921025508402
2022-01-25,-0.011384865548379586,-0.031533745543573244,-0.000489671137222869,-0.006911127919209337,-0.029578685365101443,-0.005358341497648245,-0.018097808239506685,0.02859424764600993,0.010900241573048142,-0.0023347516809042457,-0.003992849746211946,-0.02772838297809599,0.00799182777278129,-0.026588548835928316,-0.05354518541655484,-0.0448400678108688,-0.011481162377575682,0.019402329666265983,-0.010911427003697405,-0.024480549222462678,-0.012473124842489969,-0.011746312617176957,0.0007431079844093524,-0.02175463220024021,0.029399488374593385
2022-01-26,-0.0005633391721854286,-0.007954330670553511,-0.0481626728911958,-0.021317235677741464,0.018103606989098076,0.0033084683788435765,0.013529369495848043,0.004473908578762176,0.009486177662076711,-0.0036775951966906417,-0.0066818029611181995,-0.01839070707232182,-0.004027243568706207,0.028492986769070416,-0.01833953118428233,0.020067896903889215,-0.010563349796424149,0.008945623889158538,-0.008712673935764692,-0.0077116871604112625,0.02069905258271132,0.003480422721226395,0.01915840297028737,-0.010207882214611885,-0.010142593054452975
2022-01-27,-0.002943193041424874,0.005508645722495764,-0.023266609219412482,0.013622840715099782,-0.0017641098730272198,-0.004814912973801766,-0.07041987126031723,0.013125342229893588,-0.01764461084561364,0.0008390111577445403,-0.004792681650558683,3.3823061335702675e-05,0.018195765444191547,0.010549019277772631,0.0750624647376481,-0.03636030376597188,-0.000943997283923137,0.014446026032040704,0.006197104989320135,0.007198285646885516,-0.11554175561970448,0.006914955159699421,0.001360012726485449,0.0006629804300839481,0.012808372954994374
2022-01-28,0.0697776320881709,0.031084056738273746,0.004321514225131828,0.02370409753774072,0.033688589561438054,0.017534946792947093,-0.00665968578499776,0.007034147821943559,0.008946235612610431,0.019949462097915704,0.03540030481797385,0.023995502102543753,0.003971051838990158,0.028081696117365995,-0.006051134110438561,0.04083125481019989,0.019483884383062033,0.01798776965649118,0.008608990116558912,0.0342167572606491,0.020805692766870276,0.009661984165685311,0.10599091895747481,0.012367554142134418,0.002129956075106243
2022-01-31,0.026125723601897688,0.03886361030218932,0.05074249775566009,0.03130643586587367,0.014641795189539675,0.022103250844677902,0.02283684151656651,0.002910681930621495,0.013573475239165633,0.0027941705914451553,0.0011834108097799056,0.03828174330599854,0.007169626836003307,0.008823795739650198,0.11130189890258468,0.07206663241552547,0.004922715738105765,-0.0301861327966233,-0.0003115179878038221,0.05149211634326223,0.10677611383930952,0.013968354286500118,-0.008026272485198271,0.016652096009306394,0.009032661684126753
2022-02-01,-0.0009726539745978924,0.010830762802234384,0.040451411418898964,0.010631619090399669,0.017298187527907904,0.026446415322163297,0.0026628543486828526,-0.008183774614512695,0.01716003356138751,-0.007375808341774981,0.011777060199983813,0.01832345816784864,0.00540004418780482,-0.00713867267611179,0.07021118368766377,0.006207519018585739,-0.006800411239114346,0.0072120462350224734,-0.004424997533180042,0.02244981078813213,-0.0058395266373975074,-0.008803186119214934,0.027368678864998497,0.007867938734078761,0.06411311873682046
2022-02-02,0.0070443050109789684,-0.0038427158906232384,-0.003935836036493945,-0.01294221262178652,0.07523752072413803,-0.0027468192515714973,0.011440273968988501,0.011060306612728388,-0.008005046958500794,0.01023791904184912,0.0102706230084193,0.012539240566620258,0.0010984434296859025,0.01522220801363594,-0.06048606116349886,0.024514929564179777,0.018161887267063692,0.014886043304359386,0.017904201725091884,-0.24590452322695722,-0.02747919159891432,0.024273690128861825,0.01316926699405263,-0.00042574444715326454,-0.0025981780663741905
2022-02-03,-0.016719831864359547,-0.0781276325178123,-0.005445281705607874,-0.018160149404853332,-0.03317567272568511,-0.011513355690852767,-0.02484349965947663,-5.7997223120942465e-05,-0.00827021183186405,0.007028417148166266,-0.024000351176209467,-0.26390093064396625,-0.036580894764238425,-0.03895246552112752,-0.05560213245724743,-0.05126358896456151,-0.0005699015025208976,-0.00891197239021313,0.00947108618581649,-0.0623820861698996,-0.016032495024879134,0.018737745966220132,-0.016481219355616306,0.0009937408848359475,-0.0116598326588635
2022-02-04,-0.0016791279547677673,0.13535901735711864,0.00029069993105856895,0.014211233383505162,0.0014188215996342457,0.024297905769860906,0.001982654393684058,-0.006540789087503995,0.025958384407971158,-0.010550321185304523,-0.010375373421416367,-0.0028180175639697103,-0.005695600987120186,0.015568636191541252,0.011267182008172894,0.015491794631073308,-0.01642232346091843,-0.007118641077058174,-0.015901204831272997,0.014320166204192963,0.03611110968421327,-0.011457290870479198,-0.013604434504695617,-0.011773707644277098,0.02171192730004634
2022-02-07,-0.004234584267738595,0.0018777353189827206,0.02649552580073178,0.0034502397979343513,-0.028556866574932505,0.0014962297780389822,0.003540936729828026,-0.003321167809864134,0.003343056039783132,0.010498673502017164,0.0052835612490294,-0.05137288539507112,-0.01247430070988187,-0.016310443583680945,-0.019674750473384406,0.016818154062835156,-0.003942382631783481,0.0039620385638661215,-0.00749072748985069,-0.037039970677118284,-0.01730718642133755,0.001096806336388978,-0.005385752621541728,-0.009832792656291,0.012037762784053774
2022-02-08,0.01846682567613689,0.022021627828944013,0.006370357281899386,-0.00021052850765312936,0.0014223194627436264,0.005296671325101032,0.013075918918424412,0.0026307222342254466,0.018815042477388966,0.006493603213470811,-0.014945793965868037,-0.02103059207177227,-0.008636115201386851,0.011995228210907927,0.0035563680590011693,0.015367155714014036,0.0012222879996164338,-0.028378136480725624,-0.0022455111280064166,-0.009472023948209896,0.0161571905234128,0.020074408059884474,0.0034339119151787223,0.00021751181574369838,-0.025852477397012574
2022-02-09,0.008293638251006152,-0.0013877341505965646,0.012144212903854035,0.033338032217096414,0.0157316721345635,0.011970077924212896,0.02253653378506426,-0.00011674604928757493,0.004167821001402672,-0.015483918615661008,0.014005343273125526,0.0536833531204981,-0.004941067837115898,0.02183466079321672,0.023195321515363077,0.06360522899736654,-0.0004652679881724797,-0.004448441827678673,-0.0022505647963008135,0.02228505545640247,0.010845920427172029,0.009505481684937811,0.012854283048746806,-0.002174118810364667,-0.004786989975998912
2022-02-10,-0.023598860490361195,-0.013561706274733853,0.013388304370781423,0.03348514055781826,-0.02098984636718082,-0.010573791088873019,-0.02103779130916683,-0.012070497101574151,-0.004150522367114218,0.0055702431980049205,-0.014921715093968446,-0.016939717350549555,0.0003918598999768097,-0.0283727947600515,-0.016033387584832637,-0.03299016423194945,-0.020763088150048015,-0.016903273972362243,-0.015225658524690933,-0.03188554392986709,-0.029452771017468238,-0.022847029938293906,-0.021280270249104283,-0.011693152314106947,-0.009620474263092316
2022-02-11,-0.020218439824989498,-0.03591110674363196,-0.029485700334821452,-0.017678779060219307,-0.03129055504298439,-0.02026580876468398,-0.025173991843148058,-0.010093166595374847,-0.013017187407971309,-0.017758319657792065,-0.016274435056320535,-0.03735701511771683,0.0010451181062935966,-0.024274161881690515,-0.03682276375373661,-0.07260678322462377,0.001247261089071472,0.003557137434156088,-0.005599074911902813,-0.03133923348546752,-0.04925102969626416,-0.01764872781123694,-0.003989669767297199,-0.005511409680148183,0.025178837685971622
2022-02-14,0.0014232892567820343,0.012221683270054351,-0.010645359082138262,0.009232633654229216,0.00926021507988084,-0.007767246140503725,-0.0010498362855301258,-0.012581537767956785,-0.009290424990888502,0.006468658009198824,-0.0002981436352390565,-0.008426287478476735,-0.0022181461755721443,-0.00013553815881317544,0.01344205283761668,0.01327827617741928,-0.01115163280526299,-0.019298822234779522,0.0028795111497186276,-0.010148274933638457,0.01832566437213501,-0.007801104858314201,0.002892993548790024,-0.010197219774357613,-0.015334730191512214
2022-02-15,0.023152482924127638,0.008658352201907249,0.0366120866845121,0.025654514279478624,0.007987491009219694,0.01027102093363741,0.01807470267417366,0.010326202478426083,0.014623658312813648,0.003790303806308959,0.03898767888903998,0.015158556768860798,0.017523173395367797,0.018542097536407454,0.02746039403242362,0.09181174445937201,-0.0044394532076083015,-0.00020052530295433524,0.0005102550069451262,0.011741928277056335,0.053290764282768466,0.008073220018289806,0.011005487282172544,0.003135423718229724,-0.012534819095902483
2022-02-16,-0.001388744296937583,0.010159039538768955,0.005511399310106135,0.010535168086130753,0.00826825188138014,-0.010688922856331273,-0.004335244893809431,-0.0005976621493593015,0.0018099114723189036,-0.00016399436848457682,0.00713579912539819,-0.020181225902763278,-0.0075825949868741915,-0.0011668677727659782,-0.02302065877819026,0.0006040363971240303,0.0020491202064640834,-0.0022095023658623703,0.007588370599246108,-0.04261210919324743,0.0010407532409399955,0.00380582117601147,0.0043893444735814136,-0.0062515173859207795,0.0046160070825851385
2022-02-17,-0.021269368640148056,-0.021808901106176726,-0.02443699366787766,-0.021746103335346212,-0.03774560883334521,-0.030523432894200342,-0.013684513518840924,-0.006100253369274999,-0.023032458314348414,0.02003283836528502,-0.01877203622698942,-0.04077754850356852,-0.011137106736431646,-0.02928234954826503,-0.02866255222114511,-0.07559125265638278,0.0027057593961463677,-0.015700614404672852,0.011454937112156172,-0.048308285076071766,-0.05094269900666093,-0.020227107899727925,-0.018398707209114296,0.04006614021617039,-0.0015315246554237216
2022-02-18,-0.009355916558980937,-0.013261957754408193,-0.02130350694236316,-0.010395575092649323,-0.016115964087228707,-0.008651861563990004,-0.053184699493314835,-0.010718758065297762,0.004688852307835667,0.00676098454459928,-0.002738981082514469,-0.0074622644373186775,0.00013113844907608474,-0.009630918071494299,0.011948219482372346,-0.035296047973078726,0.005757261649639744,-0.0075665063011142175,0.0005005281162802078,-0.014733826373564574,-0.022103035296720752,-0.00537891330826501,-0.008548011586764881,-0.006408303120590819,-0.011120892984292863
2022-02-22,-0.017812209822040015,-0.015753494788264932,-0.04922735179746829,-0.02160411024151132,-0.004520626797641425,-0.0051149954146259,-0.007770903357546155,-0.013589354680310972,-0.0017745284508160486,-0.004157359751650436,-0.004910031194848785,-0.019790460789778863,-0.00549969433495856,-0.0007295868789622961,-0.035549147627871425,-0.010659157239464201,0.003815926054075325,-0.02060581418504459,-0.012320523108007464,-0.0046310448951834005,-0.04136624223452856,-0.011329592532765997,-0.006152134465432169,-0.011160429774444869,-0.011634163428792643
2022-02-23,-0.025864049649261256,-0.03575624663287669,-0.011673579853546667,-0.014990932227735843,-0.017143908544014264,-0.008946400296014123,-0.000895029948657533,0.0004963121149181848,-0.02093918379799642,-0.011078857683860188,-0.0034292902070286457,-0.01796323337591954,-0.0014484788568553952,-0.025892984799829488,-0.026286517756871408,-0.04288159451916718,-0.009860263860229646,-0.013885758755870947,-0.01247356516758169,-0.023747165964452366,-0.06997917599526948,-0.00624833084979437,-0.024263598326955904,-0.010260072955590283,0.004054513957595818
2022-02-24,0.016680006399955705,0.04509522427819257,0.01023314594019653,0.02419958309550685,0.039995890542030565,-0.002930939039871183,0.0463606412542632,-0.01910464939290124,-0.027843209436893224,-0.017535306404605544,0.020016045561385587,0.046107390746935595,-0.03072224350259134,0.05109323006766231,0.06142165320926751,0.060794143167250514,-0.017397879383483583,-0.01941560029467604,-0.026930009482236228,0.042692588113072194,0.04807345500262783,-0.00811541555263029,0.006251580981860405,-0.003850517564272238,-0.01263505852949709
2022-02-25,0.01296576998028276,0.01605793012842116,0.015370675625338892,0.0008702871728138994,0.013328033857897159,0.02918965636831161,0.02119015502180721,0.04970304889737398,0.02365967850099704,0.038671407688334325,0.03196473079627715,0.0138728284305496,0.03822595489207958,0.009233690236710723,0.001974296394058106,0.017222857313006656,0.028023761476560605,0.03829450100133602,0.04269904312306538,0.056370306759184086,0.011364031324829549,0.043563062444705425,0.009065695348729141,0.013751557421396887,0.026912948143411386
2022-02-28,0.0016374687496127915,-0.0014662630028149382,0.019158232540224196,-0.007155739323863597,0.00444385759517707,-0.02522002233823828,-0.0002097007516372873,-0.008614569626119062,-0.04169766571424105,-0.009705818271262934,-0.003587833488096104,0.002613137568304058,0.0034068306088104183,0.004977812430068562,0.009518879626979615,0.00943793212324917,-0.02755647658770166,-0.01634558282756604,-0.014850990912369189,0.008923658300284742,0.07477746853358713,0.0002523005829471181,-0.014365822158386221,-0.008945414897935988,0.007451223528607276
2022-03-01,-0.01162781915919009,-0.015765550251120253,-0.050793770633065116,-0.018590996087263334,-0.007371041797145761,-0.03268580553434419,-0.018448636885994962,-0.003463420465346423,-0.03772922210589247,-0.0043380272013811005,-0.0018003129830309605,-0.03572945124594673,-0.0031343076895136157,-0.012851832698540622,-0.020987506895356445,-0.03723597897166098,-0.008977808616168037,-0.025351440725251195,-0.01654998652430628,-0.048423103092339104,-0.006962143345558558,0.0007984737452317869,-0.03308322802961228,0.006140731897576357,0.00956367798659219
2022-03-02,0.020588340640988134,0.0060241839623909055,0.014878630352455957,0.011256199013303103,0.003804180363754961,0.0249238022867182,0.04378473012626194,0.0124388587091393,0.02074027590374783,0.007422944851499302,0.01871748339269641,0.022703755508202583,0.004323009887948537,0.017765767769992502,-0.016078142823986008,0.03182368702157223,0.013865865750026352,0.04262299283636417,0.003130692243425104,0.0009389152727266037,0.01795529711451649,0.019170534484259427,-0.002345112257208126,0.0012502741595052935,0.017178570741321897
2022-03-03,-0.0019814383808881564,-0.027319556126581324,-0.045295948464000535,-0.012012938004933638,-0.004993606939260431,-0.008799658119966858,-0.019234794560961,0.014695291524852161,-0.00710794236414003,0.0006406300455421565,0.017586797988254466,-0.02469861079643665,0.006260690570461858,-0.014224367632777457,-0.03147117852197767,-0.020891544227867098,-0.0010709734168189433,0.0027254231851181476,0.0037063849712248853,-0.049432578317933795,-0.04614210448825773,0.002492811466024314,-0.005995775605589282,0.022987306085444192,0.006332747926168114
2022-03-04,-0.01840820442995328,-0.0152637929917393,-0.042414665113828076,-0.033317443769343646,-0.014884345659493703,-0.01124699608872759,0.0029210581045204798,0.0059355058407610795,-0.02812940992260493,0.0016008615152600658,0.016354628224907186,-0.014337032707624986,0.008813931934380292,-0.020478536107044087,-0.017224954071694776,-0.03280779979842663,0.015189805669459044,0.017144034120879947,0.005053183657898863,-0.014110823952229623,-0.0011915196265851469,0.024784645252120097,-0.03348930056664756,0.025343288127038344,0.03763572657371839
2022-03-07,-0.02371755372961948,-0.05622045424233624,-0.06453217432685909,-0.05130762387979193,-0.041908441125377616,-0.023599227173941917,-0.008113175326973088,0.016108028716171674,-0.038616092220525755,-0.023813239207288284,-0.004678992155860318,-0.06293114236526531,-0.0012848288119733375,-0.0377767852070392,-0.03170871502187966,-0.06906158058486833,-0.019909764576592104,-0.01377194131426318,-0.014825463625617985,-0.06305680519444423,-0.04021280504200253,-0.023623491124826534,-0.04788084167339457,-0.008052327670729054,0.03603273698554066
2022-03-08,-0.011676296369794725,-0.010465446730283379,0.027368947998619886,-0.013108578960034145,0.005744633632760898,-0.0016157463811905526,-0.0037752764509491055,-0.020265995419005423,-0.007042717517302677,-0.039620314325784944,-0.006536020729081882,0.01504228337614033,-0.010034870543303653,-0.010971525339607657,-0.02426775153084515,0.007587173157152183,-0.028193038574863882,-0.011254637641472942,-0.0395834737217875,0.013780603716692319,0.02463394210323222,-0.027543466359142843,0.0052966460747529975,-0.02068197994287213,0.007575891575767768
2022-03-09,0.03499768368561207,0.024001199930983708,0.027387769984206445,0.01442130788722995,0.049687241198416165,0.03802481998369989,0.002737045311033137,0.0037934380600803674,0.040062507391166235,0.005114293594007613,0.011003126913367689,0.04314475307023158,0.010916371043426798,0.04585838910962048,0.04983037789904343,0.06972196107392858,-0.0029773570404609817,0.02761390014582088,0.013488494647025062,0.05605894451797622,0.04193357517885765,0.025577814695526557,0.041990381240623265,0.005189539918668773,-0.056846602158667325
2022-03-10,-0.027186196648286032,0.05412515560997311,-0.0009520506903542003,-7.490622698624883e-05,-0.00742354594070016,-0.011061265506796869,-0.02036545272454371,0.0017712170401096294,-0.011840770348290675,-0.01831749552377815,0.012291144189577885,-0.016574262471506174,0.0012856011221660246,-0.01008676619992388,-0.005630130992991811,-0.015468899672094971,-0.018360634573880263,0.009230709174253837,-0.025744396748868748,-0.016663250722590783,-0.024063755330148706,0.012088652785759546,-0.008960759603959367,0.022730498063665783,0.031042311272969858
2022-03-11,-0.02390872446157999,-0.008806846762653975,-0.012108322604964972,-0.014142443516649172,-0.019323382464980998,-0.008790899608505542,-0.017788350334690728,-0.0018270720586958111,-0.022523695413121714,0.0006909905406602412,0.0010524351460599046,-0.03893247886013096,0.004750226156074344,-0.019328268734923326,-0.04610804520839373,-0.024627144034072623,-0.0050483650631457655,0.021747951001813925,-0.011867147427257807,-0.020091368198179138,-0.0512345859010529,-0.014530801517696701,-0.006364412865572877,-0.003926121595960286,-0.0051546613816019216
2022-03-14,-0.026562304967829187,-0.025229488143872714,-0.004028777576411069,-0.020645145306051216,-0.030180383008702183,-0.006177229488937064,-0.031202093143309684,0.013817725987206986,0.009931078624475731,0.018441138906996724,0.010139151539775293,-0.005223504326785311,0.002707040203856703,-0.012961018273518476,-0.02735659717181993,-0.034841709201175464,0.014050805668773814,0.03938718909001637,0.012777529748108085,0.003106595469055229,-0.036436802368687404,0.010458217237170997,0.01840279522576571,0.013936813462553932,-0.03579840354346542
2022-03-15,0.029677054261784797,0.038867730338306705,0.024897419159151335,0.04006818086497144,0.025780044771608113,0.012862269996123832,0.00923409107164952,0.02591864420854617,0.01774569916412161,0.01844883081589388,0.024014675178006817,0.028934184449596057,0.011056804588347902,0.038742707576588487,0.03848820862051694,0.07702787613576523,0.019949746374006816,-0.0007655024829854584,0.03598780771340171,0.037059887850775075,0.046348355546253384,0.02047477212096016,0.0290018645359873,0.012009813292818583,-0.0569124225868638
2022-03-16,0.0290156935032877,0.038933563723705156,0.050586503609934885,0.02935916460956256,0.03159871841313011,0.035241328124503424,0.04061603432797689,-0.009197189951280715,0.044686093223875734,-0.002683588549561078,0.0035577480764712455,0.060407289663148234,-0.006612522609173999,0.025213134309468588,0.04008722478693172,0.0662950880759372,0.004402564553281474,0.013598883827856234,-0.003394092421272532,0.07425847499684668,0.047812040425278646,0.0007029619677083598,0.027796644390000846,-0.0029497378748867265,-0.003755524664551646
2022-03-17,0.0064537825500947665,0.027007748989816838,0.006349525971549808,0.009627973424541247,0.004190430852984983,0.007365709252239228,0.01093710046734353,0.013064224911107036,0.012644333708450528,0.010595581888744432,0.03281039138230568,0.02067473412124876,0.010496939238276992,0.002819588553533592,0.038793978170451826,0.011022325314217651,0.007764681512349769,0.024943298302508854,0.0031386329787561618,0.03928837291879095,0.037335010469022656,0.017581259052861675,0.007457451260404646,0.001519456876406311,0.02664737780515347
2022-03-18,0.020919049609471108,0.025512151358369817,0.013880852598767701,0.005951057165669571,0.01708387489535168,0.006147076753652891,0.00657621118275431,-0.011085860925778679,-0.0003565771554440156,0.00016625600623054737,0.0074600220776988024,0.04161859642185717,0.0021536312239418542,0.017647574258642384,0.024771190058204384,0.06811754103875334,0.011494692461845757,0.004977897864139491,-0.0005329327631039549,0.05893363102255811,0.03876779427650434,-0.0017751652728368317,0.026516836272927335,0.0029654514347248195,-0.003925036524922598
2022-03-21,0.008537734086856208,0.0014945523217748669,-0.035938432135897314,-0.011974303454477475,-0.0001761981701611237,-0.018472708665743465,-0.0012644966771584443,0.00566235553872807,-0.0032122209969194238,0.007986751470292042,0.006953161269882102,-0.02309585629238664,-0.000632110976208522,-0.004227307727484475,-0.015790901676732805,0.010622599915947939,-0.0014126933866374092,-0.005870380668888564,0.0037966904949517932,-0.034688905142995274,0.017417963888751054,0.0030426906197933423,-0.009447548714170417,-0.00831962095552563,0.04487105219313614
2022-03-22,0.020800479420879592,0.02103830044237709,0.027649271427682587,0.01074869873380746,0.02767409191930814,0.01182921696814443,0.021101426575681703,-0.004720487402628648,0.021267761222807824,0.0036315927726893182,-0.015950802847766954,0.024398341890334407,0.003035594098077077,0.016379415886916604,0.022237651599058772,-0.007855137821216385,0.010949783663273482,-0.021221520661628968,0.007696133195128629,0.028085519915753032,0.07905243778179138,-0.00460935331600798,0.006588817380316581,-0.002981404782487318,-0.004379377780050153
2022-03-23,0.00823377406903636,-0.008981816492546923,-0.026172530233034452,-0.017629052410844004,-0.01138578303313631,-0.021574022140221416,-0.00247969787433977,-0.0037713870075257727,-0.01991313904610381,-0.00657886882507408,-0.002911909983455363,-0.01472406660505321,0.005422543696571358,-0.015030002942400755,-0.022015003360225105,-0.033554492659468416,-0.0052330750345226384,-0.0160256569975743,-0.006979294807309189,-0.027318272042246572,0.005161136057840299,-0.00413579675438891,-0.017347962952045215,-0.012865143613937868,0.015762465892210642
